OPE ID,School,City,State,Zip Code,Full Address,lat,lon,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,avg_loans_originated,# of Disbursements,$ of Disbursements,avg_loans_disbursed
21383,PALO ALTO UNIVERSITY,PALO ALTO,CA,94304,PALO ALTO CA 94304 ,37.45,-122.17,Private-Nonprofit,Total,15270,15270,472693484,30955.6964,15290,149711214,9791.446305
42028,PANACHE ACADEMY OF BEAUTY,LAKE DELTON,WI,53940,LAKE DELTON WI 53940 ,43.58,-89.78,Proprietary,Total,100,100,370384,3703.84,120,209744,1747.866667
3600,PANOLA COLLEGE,CARTHAGE,TX,75633,CARTHAGE TX 75633 ,32.17,-94.35,Public,Total,4190,4190,17542273,4186.7,4388,9004629,2052.103236
26236,PARADISE VALLEY COMMUNITY COLLEGE,PHOENIX,AZ,85032,PHOENIX AZ 85032 ,47.20,-100.18,Public,Total,4356,4560,16672652,3656.283333,4560,8401492,1842.432456
31001,PARAMOUNT BEAUTY ACADEMY,PORTSMOUTH,OH,45662,PORTSMOUTH OH 45662 ,38.74,-82.97,Proprietary,Total,216,216,925004,4282.425926,216,462520,2141.296296
7593,PARISIAN BEAUTY ACADEMY PAUL MITCHELL PARTNER SCHOOL,HACKENSACK,NJ,7601,HACKENSACK NJ 7601 ,40.89,-74.05,Proprietary,Total,624,624,3122735,5004.383013,644,1579330,2452.375776
42250,PARISIAN SPA INSTITUTE,JACKSONVILLE,FL,32204,JACKSONVILLE FL 32204 ,30.32,-81.70,Proprietary,Total,399,399,1089712,2731.107769,507,664152,1309.964497
42346,PARK PLACE PREMIER BARBER SCHOOL,NEW ORLEANS,LA,70122,NEW ORLEANS LA 70122 ,30.00,-90.06,Proprietary,Total,172,172,856604,4980.255814,184,428296,2327.695652
2498,PARK UNIVERSITY,PARKVILLE,MO,64152,PARKVILLE MO 64152 ,39.21,-94.68,Private-Nonprofit,Total,45953,46671,345950675,7412.540443,46705,97222287,2081.624815
7118,PARKLAND COLLEGE,CHAMPAIGN,IL,61821,CHAMPAIGN IL 61821 ,40.11,-88.28,Public,Total,11103,11711,44779617,3823.722739,11711,22411531,1913.71625
1261,PASADENA CITY COLLEGE,PASADENA,CA,91106,PASADENA CA 91106 ,34.14,-118.12,Public,Total,400,400,1736784,4341.96,400,685392,1713.48
10652,PASCO - HERNANDO STATE COLLEGE,NEW PORT RICHEY,FL,34654,NEW PORT RICHEY FL 34654 ,28.28,-82.67,Public,Total,9276,9276,36048313,3886.19157,9276,18073180,1948.380768
12879,PAT GOINS BENTON ROAD BEAUTY SCHOOL,BOSSIER CITY,LA,71111,BOSSIER CITY LA 71111 ,32.56,-93.72,Proprietary,Total,1036,1036,4380996,4228.760618,1068,2370048,2219.146067
32773,PATHWAY VOCATIONAL ACADEMY,BEAUMONT,TX,77701,BEAUMONT TX 77701 ,30.07,-94.11,Proprietary,Total,72,72,187592,2605.444444,84,100452,1195.857143
41711,PAUL MITCHELL THE SCHOOL - DELAWARE,NEWARK,DE,19702,NEWARK DE 19702 ,39.66,-75.66,Proprietary,Total,292,292,1123992,3849.287671,292,561984,1924.60274
42182,PAUL MITCHELL THE SCHOOL - JERSEY SHORE,BRICK,NJ,8723,BRICK NJ 8723 ,40.04,-74.13,Proprietary,Total,132,132,270428,2048.69697,204,194212,952.0196078
31249,PAUL MITCHELL THE SCHOOL - LITTLE ROCK,NORTH LITTLE ROCK,AR,72117,NORTH LITTLE ROCK AR 72117 ,34.78,-92.22,Proprietary,Total,1367,1367,5624267,4114.313826,1479,2955744,1998.474645
38223,PAUL MITCHELL THE SCHOOL - MADISON,MADISON,WI,53717,MADISON WI 53717 ,43.07,-89.51,Proprietary,Total,92,92,347996,3782.565217,92,173992,1891.217391
41387,PAUL MITCHELL THE SCHOOL - PASADENA,PASADENA,CA,91101,PASADENA CA 91101 ,34.15,-118.14,Proprietary,Total,818,818,3034952,3710.210269,913,1686791,1847.525739
41470,PAUL MITCHELL THE SCHOOL ATLANTA,ATLANTA,GA,30318,ATLANTA GA 30318 ,33.78,-84.41,Proprietary,Total,283,283,1186140,4191.30742,303,602052,1986.970297
41254,PAUL MITCHELL THE SCHOOL AUSTIN,AUSTIN,TX,78759,AUSTIN TX 78759 ,30.39,-97.74,Proprietary,Total,564,564,2292419,4064.572695,576,1146144,1989.833333
26071,PAUL MITCHELL THE SCHOOL BOISE,BOISE,ID,83709,BOISE ID 83709 ,43.59,-116.28,Proprietary,Total,1525,1525,6134397,4022.55541,1537,3104434,2019.800911
30653,PAUL MITCHELL THE SCHOOL BRADLEY,BOURBONNAIS,IL,60914,BOURBONNAIS IL 60914 ,41.21,-87.87,Proprietary,Total,384,384,1771356,4612.90625,384,885632,2306.333333
34903,PAUL MITCHELL THE SCHOOL CHICAGO,CHICAGO,IL,60607,CHICAGO IL 60607 ,41.88,-87.64,Proprietary,Total,1324,1324,5450130,4116.412387,1364,2773544,2033.390029
41491,PAUL MITCHELL THE SCHOOL CINCINNATI,CINCINNATI,OH,45241,CINCINNATI OH 45241 ,39.31,-84.38,Proprietary,Total,1335,1347,5327479,3955.069785,1499,2895858,1931.859907
41260,PAUL MITCHELL THE SCHOOL CLEVELAND,TWINSBURG,OH,44087,TWINSBURG OH 44087 ,41.31,-81.45,Proprietary,Total,594,594,2294484,3862.767677,606,1164418,1921.481848
41702,PAUL MITCHELL THE SCHOOL COLORADO SPRINGS,COLORADO SPRINGS,CO,80903,COLORADO SPRINGS CO 80903 ,38.84,-104.82,Proprietary,Total,424,424,1403416,3309.943396,464,726376,1565.465517
41533,PAUL MITCHELL THE SCHOOL COLUMBUS,COLUMBUS,OH,43231,COLUMBUS OH 43231 ,40.09,-82.95,Proprietary,Total,300,300,1301925,4339.75,340,704285,2071.426471
12483,PAUL MITCHELL THE SCHOOL DALLAS,CARROLLTON,TX,75006,CARROLLTON TX 75006 ,32.98,-96.89,Proprietary,Total,1508,1508,6611481,4384.27122,1544,3310270,2143.957254
42214,PAUL MITCHELL THE SCHOOL DENVER,LAKEWOOD,CO,80226,LAKEWOOD CO 80226 ,39.71,-105.09,Proprietary,Total,450,450,1773187,3940.415556,490,919328,1876.179592
41752,PAUL MITCHELL THE SCHOOL EAST BAY,PLEASANT HILL,CA,94523,PLEASANT HILL CA 94523 ,37.93,-122.09,Proprietary,Total,471,471,2578215,5473.917197,471,1289100,2736.942675
42302,PAUL MITCHELL THE SCHOOL FARMINGTON HILLS,FARMINGTON HILLS,MI,48334,FARMINGTON HILLS MI 48334 ,42.52,-83.38,Proprietary,Total,435,435,1822146,4188.841379,455,931047,2046.257143
11799,PAUL MITCHELL THE SCHOOL FAYETTEVILLE,FAYETTEVILLE,NC,28303,FAYETTEVILLE NC 28303 ,38.36,-89.75,Proprietary,Total,1940,1940,8577984,4421.641237,2020,4364665,2160.725248
41659,PAUL MITCHELL THE SCHOOL FRESNO,FRESNO,CA,93710,FRESNO CA 93710 ,36.81,-119.79,Proprietary,Total,420,420,1728676,4115.895238,420,889332,2117.457143
37773,PAUL MITCHELL THE SCHOOL GASTONIA,CHARLOTTE,NC,28204,CHARLOTTE NC 28204 ,35.21,-80.83,Proprietary,Total,798,798,3264326,4090.634085,858,1710091,1993.113054
42305,PAUL MITCHELL THE SCHOOL GRAND RAPIDS,KENTWOOD,MI,49512,KENTWOOD MI 49512 ,42.88,-85.60,Proprietary,Total,100,100,295992,2959.92,120,183984,1533.2
39073,PAUL MITCHELL THE SCHOOL GREAT LAKES,PORT HURON,MI,48060,PORT HURON MI 48060 ,42.99,-82.43,Proprietary,Total,574,586,2086258,3560.167235,722,1171583,1622.691136
41751,PAUL MITCHELL THE SCHOOL HONOLULU,HONOLULU,HI,96816,HONOLULU HI 96816 ,21.29,-157.80,Proprietary,Total,284,284,1281324,4511.704225,284,645600,2273.239437
41840,PAUL MITCHELL THE SCHOOL INDIANAPOLIS,INDIANAPOLIS,IN,46227,INDIANAPOLIS IN 46227 ,39.65,-86.12,Proprietary,Total,166,166,728708,4389.807229,166,364326,2194.73494
41863,PAUL MITCHELL THE SCHOOL LAS VEGAS,LAS VEGAS,NV,89123,LAS VEGAS NV 89123 ,36.04,-115.18,Proprietary,Total,415,427,1941008,4545.686183,447,999864,2236.832215
39093,PAUL MITCHELL THE SCHOOL LOGAN,LOGAN,UT,84341,LOGAN UT 84341 ,41.76,-111.82,Proprietary,Total,160,160,628672,3929.2,180,332336,1846.311111
32533,PAUL MITCHELL THE SCHOOL MEMPHIS,MEMPHIS,TN,38111,MEMPHIS TN 38111 ,35.13,-89.95,Proprietary,Total,476,476,2004692,4211.537815,496,1038688,2094.129032
42303,PAUL MITCHELL THE SCHOOL MERRILLVILLE,MERRILLVILLE,IN,46410,MERRILLVILLE IN 46410 ,41.47,-87.33,Proprietary,Total,220,220,827992,3763.6,220,413984,1881.745455
41204,PAUL MITCHELL THE SCHOOL MIAMI,MIAMI,FL,33156,MIAMI FL 33156 ,25.78,-80.26,Proprietary,Total,260,260,880480,3386.461538,280,450232,1607.971429
41653,PAUL MITCHELL THE SCHOOL MILWAUKEE,PEWAUKEE,WI,53072,PEWAUKEE WI 53072 ,43.07,-88.23,Proprietary,Total,460,460,1963048,4267.495652,460,981512,2133.721739
30772,PAUL MITCHELL THE SCHOOL MISSOURI COLUMBIA,COLUMBIA,MO,65203,COLUMBIA MO 65203 ,38.95,-92.40,Proprietary,Total,417,437,1793390,4103.867277,477,949811,1991.218029
41628,PAUL MITCHELL THE SCHOOL MODESTO,MODESTO,CA,95350,MODESTO CA 95350 ,34.47,-114.34,Proprietary,Total,220,220,725908,3299.581818,220,362924,1649.654545
41606,PAUL MITCHELL THE SCHOOL NORMAL,NORMAL,IL,61761,NORMAL IL 61761 ,40.52,-88.99,Proprietary,Total,311,311,1617369,5200.543408,331,811235,2450.861027
42093,PAUL MITCHELL THE SCHOOL OVERLAND PARK,OVERLAND PARK,KS,66212,OVERLAND PARK KS 66212 ,38.94,-94.66,Proprietary,Total,509,509,1999586,3928.459725,529,1015949,1920.508507
41741,PAUL MITCHELL THE SCHOOL PHOENIX,PHOENIX,AZ,85017,PHOENIX AZ 85017 ,47.20,-100.18,Proprietary,Total,347,347,1440916,4152.495677,347,720404,2076.092219
42047,PAUL MITCHELL THE SCHOOL RALEIGH,RALEIGH,NC,27612,RALEIGH NC 27612 ,35.83,-78.71,Proprietary,Total,175,175,842000,4811.428571,195,457000,2343.589744
42031,PAUL MITCHELL THE SCHOOL RENO,RENO,NV,89501,RENO NV 89501 ,39.53,-119.81,Proprietary,Total,444,444,1640756,3695.396396,484,855736,1768.049587
41445,PAUL MITCHELL THE SCHOOL REXBURG,REXBURG,ID,83440,REXBURG ID 83440 ,43.81,-111.78,Proprietary,Total,247,247,864515,3500.060729,267,449274,1682.674157
30650,PAUL MITCHELL THE SCHOOL RICHLAND,RICHLAND,WA,99352,RICHLAND WA 99352 ,46.27,-119.27,Proprietary,Total,1244,1244,4479716,3601.057878,1244,2254012,1811.906752
30107,PAUL MITCHELL THE SCHOOL ROANOKE,ROANOKE,VA,24015,ROANOKE VA 24015 ,37.27,-79.97,Proprietary,Total,172,172,752608,4375.627907,172,373604,2172.116279
41528,PAUL MITCHELL THE SCHOOL SACRAMENTO,SACRAMENTO,CA,95825,SACRAMENTO CA 95825 ,38.60,-121.42,Proprietary,Total,1261,1261,4815725,3818.973037,1261,2407611,1909.287074
42283,PAUL MITCHELL THE SCHOOL SCHENECTADY,SCHENECTADY,NY,12305,SCHENECTADY NY 12305 ,42.81,-73.94,Proprietary,Total,485,485,1845181,3804.496907,565,953091,1686.886726
41582,PAUL MITCHELL THE SCHOOL SHERMAN OAKS,SHERMAN OAKS,CA,91403,SHERMAN OAKS CA 91403 ,34.15,-118.46,Proprietary,Total,303,303,1271243,4195.521452,311,642046,2064.456592
41919,PAUL MITCHELL THE SCHOOL SPOKANE,SPOKANE VALLEY,WA,99037,SPOKANE VALLEY WA 99037 ,47.66,-117.19,Proprietary,Total,200,200,776668,3883.34,212,395324,1864.735849
41457,PAUL MITCHELL THE SCHOOL SPRINGFIELD,SPRINGFIELD,MO,65807,SPRINGFIELD MO 65807 ,37.19,-93.28,Proprietary,Total,778,778,2788936,3584.750643,798,1422718,1782.854637
41707,PAUL MITCHELL THE SCHOOL ST LOUIS,ST. LOUIS,MO,63108,ST. LOUIS MO 63108 ,38.64,-90.23,Proprietary,Total,969,969,4875855,5031.842105,969,2462886,2541.678019
31104,PAUL MITCHELL THE SCHOOL ST. GEORGE,SAINT GEORGE,UT,84770,SAINT GEORGE UT 84770 ,37.11,-113.57,Proprietary,Total,164,164,581812,3547.634146,176,321236,1825.204545
41670,PAUL MITCHELL THE SCHOOL TEMECULA,TEMECULA,CA,92591,TEMECULA CA 92591 ,33.51,-117.12,Proprietary,Total,688,688,2934095,4264.672965,688,1466992,2132.255814
42405,PAUL MITCHELL THE SCHOOL TULSA,TULSA,OK,74134,TULSA OK 74134 ,36.09,-95.83,Proprietary,Total,857,857,2579082,3009.430572,901,1295933,1438.327414
2795,PAUL SMITH'S COLLEGE OF ARTS & SCIENCES,PAUL SMITHS,NY,12970,PAUL SMITHS NY 12970 ,44.43,-74.25,Private-Nonprofit,Total,10050,10050,51466600,5121.054726,10050,26644421,2651.186169
10017,PAYNE THEOLOGICAL SEMINARY,WILBERFORCE,OH,45384,WILBERFORCE OH 45384 ,39.71,-83.89,Private-Nonprofit,Total,1196,1210,16201290,13389.49587,1210,8107262,6700.216529
10629,PB COSMETOLOGY EDUCATION CENTRE,GLOUCESTER CITY,NJ,8030,GLOUCESTER CITY NJ 8030 ,39.89,-75.12,Proprietary,Total,228,228,456684,2003,228,331356,1453.315789
36506,PC AGE,JERSEY CITY,NJ,7306,JERSEY CITY NJ 7306 ,40.73,-74.05,Proprietary,Total,1920,1920,4993208,2600.629167,3268,3628208,1110.222766
34793,PCI COLLEGE,CERRITOS,CA,90703,CERRITOS CA 90703 ,33.87,-118.06,Proprietary,Total,620,620,1955444,3153.941935,620,977688,1576.916129
30198,PCI HEALTH TRAINING CENTER,DALLAS,TX,75247,DALLAS TX 75247 ,32.81,-96.89,Proprietary,Total,1022,1034,4080749,3946.565764,1042,1417061,1359.943378
2430,PEARL RIVER COMMUNITY COLLEGE,POPLARVILLE,MS,39470,POPLARVILLE MS 39470 ,30.84,-89.54,Public,Total,16260,16260,70206175,4317.72294,16260,34565702,2125.811931
42889,PEARLANDS INNOVATIVE SCHOOL OF BEAUTY,PEARLAND,TX,77584,PEARLAND TX 77584 ,29.54,-95.31,Proprietary,Total,208,220,889700,4044.090909,260,506048,1946.338462
12693,PELLISSIPPI STATE COMMUNITY COLLEGE,KNOXVILLE,TN,37933,KNOXVILLE TN 37933 ,35.97,-83.97,Public,Total,7078,7090,30197247,4259.132158,7242,14967420,2066.752278
41687,PELOTON COLLEGE,DALLAS,TX,75206,DALLAS TX 75206 ,32.83,-96.77,Proprietary,Total,743,755,3570874,4729.634437,755,1785455,2364.84106
3786,PENINSULA COLLEGE,PORT ANGELES,WA,98362,PORT ANGELES WA 98362 ,48.10,-123.42,Public,Total,1016,1016,4582540,4510.374016,1316,1824412,1386.331307
4902,PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL,WASHINGTON,PA,15301,WASHINGTON PA 15301 ,40.17,-80.23,Proprietary,Total,974,974,3965756,4071.61807,1205,2334816,1937.606639
9863,PENNSYLVANIA COLLEGE OF HEALTH SCIENCES,LANCASTER,PA,17601,LANCASTER PA 17601 ,40.05,-76.26,Private-Nonprofit,Total,13000,13000,72993742,5614.903231,13000,36570425,2813.109615
3395,PENNSYLVANIA COLLEGE OF TECHNOLOGY,WILLIAMSPORT,PA,17701,WILLIAMSPORT PA 17701 ,41.25,-77.02,Public,Total,62342,63229,379130629,5996.150959,63268,206412126,3262.504362
10998,PENNSYLVANIA INSTITUTE OF TECHNOLOGY,MEDIA,PA,19063,MEDIA PA 19063 ,39.92,-75.39,Private-Nonprofit,Total,8128,10781,18623544,1727.441239,17174,15079785,878.0589845
3329,PENNSYLVANIA STATE UNIVERSITY (THE),UNIVERSITY PARK,PA,16802,UNIVERSITY PARK PA 16802 ,40.80,-77.86,Public,Total,633573,648008,4712266283,7271.926092,648008,2416885416,3729.715399
41753,PENROSE ACADEMY,SCOTTSDALE,AZ,85254,SCOTTSDALE AZ 85254 ,33.62,-111.93,Proprietary,Total,513,513,1758652,3428.17154,565,898263,1589.846018
41054,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,PENSACOLA,FL,32504,PENSACOLA FL 32504 ,30.49,-87.22,Proprietary,Total,232,232,772208,3328.482759,232,386148,1664.431034
1513,PENSACOLA STATE COLLEGE,PENSACOLA,FL,32504,PENSACOLA FL 32504 ,30.49,-87.22,Public,Total,5046,5058,17815510,3522.24397,5058,7644391,1511.34658
9387,PERRY TECHNICAL INSTITUTE,YAKIMA,WA,98903,YAKIMA WA 98903 ,46.57,-120.54,Private-Nonprofit,Total,4000,4024,16170074,4018.408052,4024,6008874,1493.258946
2559,PERU STATE COLLEGE,PERU,NE,68421,PERU NE 68421 ,40.48,-95.73,Public,Total,13443,14037,74114259,5279.921564,14037,38365341,2733.158153
2955,PFEIFFER UNIVERSITY,MISENHEIMER,NC,28109,MISENHEIMER NC 28109 ,35.48,-80.29,Private-Nonprofit,Total,15929,16582,110323208,6653.190689,16594,55487952,3343.856334
12348,PHAGANS' BEAUTY COLLEGE,CORVALLIS,OR,97333,CORVALLIS OR 97333 ,44.54,-123.30,Proprietary,Total,128,128,647920,5061.875,160,206564,1291.025
12347,PHAGANS' CENTRAL OREGON BEAUTY COLLEGE,BEND,OR,97701,BEND OR 97701 ,44.07,-121.30,Proprietary,Total,128,128,594396,4643.71875,148,157340,1063.108108
31853,PHAGANS' GRANTS PASS COLLEGE OF BEAUTY,GRANTS PASS,OR,97527,GRANTS PASS OR 97527 ,42.43,-123.32,Proprietary,Total,159,159,475127,2988.220126,210,207415,987.6904762
10122,PHAGANS' MEDFORD BEAUTY SCHOOL,MEDFORD,OR,97504,MEDFORD OR 97504 ,42.33,-122.87,Proprietary,Total,60,60,213960,3566,60,53488,891.4666667
12351,PHAGANS' SCHOOL OF BEAUTY,SALEM,OR,97301,SALEM OR 97301 ,44.93,-123.03,Proprietary,Total,40,40,102592,2564.8,40,34256,856.4
12350,PHAGANS' SCHOOL OF HAIR DESIGN,HAPPY VALLEY,OR,97086,HAPPY VALLEY OR 97086 ,45.45,-122.53,Proprietary,Total,550,550,2367130,4303.872727,582,1209040,2077.388316
42213,PHILADELPHIA TECHNICIAN TRAINING INSTITUTE,PHILADELPHIA,PA,19138,PHILADELPHIA PA 19138 ,40.06,-75.16,Private-Nonprofit,Total,1387,1387,5940966,4283.320836,1611,3126681,1940.832402
1103,PHILANDER SMITH COLLEGE,LITTLE ROCK,AR,72202,LITTLE ROCK AR 72202 ,34.74,-92.26,Private-Nonprofit,Total,5647,5707,25163215,4409.184335,5707,12566041,2201.864552
6438,PHILLIPS SCHOOL OF NURSING AT MOUNT SINAI BETH ISRAEL,NEW YORK,NY,10001,NEW YORK NY 10001 ,40.75,-73.99,Private-Nonprofit,Total,1780,1852,10295812,5559.293737,1952,7133404,3654.407787
42540,PHIPPS ACADEMY OF BARBERING,RICHTON PARK,IL,60471,RICHTON PARK IL 60471 ,41.48,-87.73,Proprietary,Total,68,68,219636,3229.941176,68,109812,1614.882353
1078,PHOENIX COLLEGE,PHOENIX,AZ,85013,PHOENIX AZ 85013 ,33.48,-112.09,Public,Total,8108,8484,31290696,3688.200849,8492,15647864,1842.659444
42469,PIBERRY INSTITUTE,HOMESTEAD,FL,33033,HOMESTEAD FL 33033 ,25.48,-80.43,Proprietary,Total,80,80,400000,5000,80,200000,2500
1588,PIEDMONT COLLEGE,DEMOREST,GA,30535,DEMOREST GA 30535 ,34.57,-83.55,Private-Nonprofit,Total,27338,27338,294130036,10759.01807,27467,116593802,4244.86846
3992,PIEDMONT TECHNICAL COLLEGE,GREENWOOD,SC,29648,GREENWOOD SC 29648 ,34.19,-82.15,Public,Total,17969,18649,82595588,4428.955333,18649,41399543,2219.933669
5000,PIERCE COLLEGE,LAKEWOOD,WA,98498,LAKEWOOD WA 98498 ,47.12,-122.56,Public,Total,10260,10296,50465148,4901.432401,15840,20866460,1317.32702
40385,PIERPONT COMMUNITY & TECHNICAL COLLEGE,FAIRMONT,WV,26554,FAIRMONT WV 26554 ,39.48,-80.17,Public,Total,5672,5672,25617892,4516.553597,5672,12821699,2260.525212
8896,PIKES PEAK COMMUNITY COLLEGE,COLORADO SPRINGS,CO,80906,COLORADO SPRINGS CO 80906 ,38.79,-104.84,Public,Total,18165,18437,66885068,3627.763085,18485,33356202,1804.501055
36663,PILLAR COLLEGE,NEWARK,NJ,7102,NEWARK NJ 7102 ,40.74,-74.19,Private-Nonprofit,Total,2060,2108,13005354,6169.52277,2350,6202254,2639.257021
7266,PIMA COUNTY COMMUNITY COLLEGE,TUCSON,AZ,85709,TUCSON AZ 85709 ,32.21,-110.96,Public,Total,15024,15200,53562408,3523.842632,15260,14017220,918.559633
41771,PIMA MEDICAL INSTITUTE,AURORA,CO,80012,AURORA CO 80012 ,39.70,-104.86,Proprietary,Total,4027,4267,17356309,4067.567143,4491,9177433,2043.516589
36783,PIMA MEDICAL INSTITUTE,ALBUQUERQUE,NM,87111,ALBUQUERQUE NM 87111 ,35.18,-106.52,Proprietary,Total,770,794,3633442,4576.123426,794,1774781,2235.240554
2201,PINE MANOR COLLEGE,CHESTNUT HILL,MA,2167,CHESTNUT HILL MA 2167 ,42.32,-71.17,Private-Nonprofit,Total,100,100,1396280,13962.8,158,965780,6112.531646
5535,PINE TECHNICAL AND COMMUNITY COLLEGE,PINE CITY,MN,55063,PINE CITY MN 55063 ,45.82,-92.97,Public,Total,2216,2280,11379140,4990.850877,2280,5689716,2495.489474
10405,PINNACLE CAREER INSTITUTE,KANSAS CITY,MO,64137,KANSAS CITY MO 64137 ,38.96,-94.53,Proprietary,Total,2593,2625,9430947,3592.741714,3245,5195420,1601.053929
4062,PITT COMMUNITY COLLEGE,WINTERVILLE,NC,28590,WINTERVILLE NC 28590 ,35.54,-77.40,Public,Total,12278,12278,54731113,4457.657029,12298,27413082,2229.068304
1926,PITTSBURG STATE UNIVERSITY,PITTSBURG,KS,66762,PITTSBURG KS 66762 ,37.39,-94.70,Public,Total,10498,12068,65184975,5401.472904,12082,34416362,2848.564973
5310,PITTSBURGH INSTITUTE OF AERONAUTICS,PITTSBURGH,PA,15236,PITTSBURGH PA 15236 ,40.38,-79.95,Private-Nonprofit,Total,75,75,344288,4590.506667,75,208808,2784.106667
10814,PITTSBURGH INSTITUTE OF MORTUARY SCIENCE,PITTSBURGH,PA,15206,PITTSBURGH PA 15206 ,40.47,-79.92,Private-Nonprofit,Total,136,136,805872,5925.529412,136,402916,2962.617647
7437,PITTSBURGH TECHNICAL COLLEGE,OAKDALE,PA,15071,OAKDALE PA 15071 ,40.40,-80.18,Private-Nonprofit,Total,18596,19358,74826142,3865.38599,23090,32572752,1410.686531
1172,PITZER COLLEGE,CLAREMONT,CA,91711,CLAREMONT CA 91711 ,34.11,-117.70,Private-Nonprofit,Total,2077,2085,17004988,8155.869544,2085,10822147,5190.478177
10836,PIVOT POINT ACADEMY,BLOOMINGDALE,IL,60108,BLOOMINGDALE IL 60108 ,41.95,-88.08,Proprietary,Total,287,287,1175616,4096.222997,287,587854,2048.271777
30627,PLATT COLLEGE,ALHAMBRA,CA,91803,ALHAMBRA CA 91803 ,34.07,-118.14,Proprietary,Total,6483,6619,24512793,3703.398247,6619,9492812,1434.17616
30149,PLATT COLLEGE,AURORA,CO,80014,AURORA CO 80014 ,39.66,-104.86,Proprietary,Total,1019,1051,5667624,5392.601332,1051,1901251,1808.992388
12358,PLAZA COLLEGE,JACKSON HEIGHTS,NY,11372,JACKSON HEIGHTS NY 11372 ,40.75,-73.89,Proprietary,Total,20,20,46052,2302.6,20,30908,1545.4
2591,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHIRE,PLYMOUTH,NH,3264,PLYMOUTH NH 3264 ,43.74,-71.70,Public,Total,55108,55168,296874164,5381.274724,55168,152838556,2770.420461
42744,PMCA PITTSBURGH MULTICULTURAL COSMETOLOGY ACADEMY,PITTSBURGH,PA,15222,PITTSBURGH PA 15222 ,40.44,-80.00,Proprietary,Total,40,40,200000,5000,40,100000,2500
1262,POINT LOMA NAZARENE UNIVERSITY,SAN DIEGO,CA,92106,SAN DIEGO CA 92106 ,32.73,-117.22,Private-Nonprofit,Total,30215,30485,257025599,8431.215319,30485,144528924,4740.984878
3357,POINT PARK UNIVERSITY,PITTSBURGH,PA,15222,PITTSBURGH PA 15222 ,40.44,-80.00,Private-Nonprofit,Total,41547,42587,290373044,6818.349355,42587,136929796,3215.295654
1547,POINT UNIVERSITY,WEST POINT,GA,31833,WEST POINT GA 31833 ,32.92,-85.13,Private-Nonprofit,Total,5569,5633,26033144,4621.54163,5661,12975214,2292.035683
1514,POLK STATE COLLEGE,WINTER HAVEN,FL,33881,WINTER HAVEN FL 33881 ,28.03,-81.73,Public,Total,9103,9103,46860964,5147.859387,9659,24297186,2515.497049
1173,POMONA COLLEGE,CLAREMONT,CA,91711,CLAREMONT CA 91711 ,34.11,-117.70,Private-Nonprofit,Total,704,704,4647997,6602.268466,704,2323998,3301.133523
3936,PONTIFICAL CATHOLIC UNIVERSITY OF PUERTO RICO (THE),PONCE,PR,717,PONCE PR 717 ,29.11,-80.95,Private-Nonprofit,Total,17026,17166,262797522,15309.18805,18300,114170972,6238.850929
8946,PORT HURON COSMETOLOGY COLLEGE,WATERFORD,MI,48329,WATERFORD MI 48329 ,42.67,-83.39,Proprietary,Total,72,72,287996,3999.944444,72,144004,2000.055556
10779,PORTER AND CHESTER INSTITUTE,STRATFORD,CT,6615,STRATFORD CT 6615 ,40.35,-86.91,Proprietary,Total,10400,10468,40993321,3916.06047,13978,19422565,1389.509586
7305,PORTER AND CHESTER INSTITUTE OF HAMDEN,HAMDEN,CT,6514,HAMDEN CT 6514 ,39.03,-76.67,Proprietary,Total,1393,1393,5693097,4086.93252,1655,2410990,1456.791541
41465,PORTLAND ACTORS CONSERVATORY,PORTLAND,OR,97239,PORTLAND OR 97239 ,45.48,-122.67,Private-Nonprofit,Total,20,20,108000,5400,20,54000,2700
3213,PORTLAND COMMUNITY COLLEGE,PORTLAND,OR,97219,PORTLAND OR 97219 ,45.47,-122.67,Public,Total,31729,31873,145004467,4549.445204,31873,49631285,1557.157626
3216,PORTLAND STATE UNIVERSITY,PORTLAND,OR,97207,PORTLAND OR 97207 ,45.47,-122.67,Public,Total,97451,97692,787516344,8061.216312,97700,265466342,2717.158055
1401,POST UNIVERSITY,WATERBURY,CT,6723,WATERBURY CT 6723 ,34.01,-117.37,Proprietary,Total,47990,48266,254430373,5271.420317,48450,71242973,1470.443199
1640,PRAIRIE STATE COLLEGE,CHICAGO HEIGHTS,IL,60411,CHICAGO HEIGHTS IL 60411 ,41.50,-87.64,Public,Total,3212,3212,12996596,4046.262765,3588,7110420,1981.722408
3630,PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY,PRAIRIE VIEW,TX,77446,PRAIRIE VIEW TX 77446 ,30.09,-95.99,Public,Total,104190,106968,582345570,5444.110108,106998,291787659,2727.03844
1938,PRATT COMMUNITY COLLEGE,PRATT,KS,67124,PRATT KS 67124 ,37.65,-98.74,Public,Total,3148,3148,11338172,3601.70648,3148,5752016,1827.19695
2798,PRATT INSTITUTE,BROOKLYN,NY,11205,BROOKLYN NY 11205 ,40.69,-73.95,Private-Nonprofit,Total,26179,26511,378179290,14264.99528,26511,201062670,7584.12244
